Comment_ID,Campaign_ID,Comment_Text,Sentiment,Sentiment_Score,Likes,Engagements
37ccd1d6-cff8-4516-b375-aa9903ebb5a8,C728,The Sun is saying that Amazon Prime Day is going to be the worst day of the year.,Negative,-0.5267,3,20
46553d91-4bc8-41eb-b08d-43be0affba0e,C728,"Google+ is the most social social media platform out there, but it's also the least secure.  #user",Negative,-0.3724,1,16
db35e20b-a931-41d6-ac00-f3d4746aeae9,C728,I just want to know why you think I'm the only person who doesn't like Amazon Prime.,Negative,-0.3244,3,0
33590cf4-1f09-4d30-987a-cdac688c3d90,C728,,Neutral,0.0,15,9
6a1982db-ab6b-4197-a9c9-a8b6dd6ba5c0,C729,"This is a great day for all the #LiamLiam fans. #LiamLiamStones   See you in the sun tomorrow!
I'm going to go see Zac Brown Band at the Red Rocks Amphitheatre tomorrow!",Positive,0.6892,36,81
cf365250-b988-4dd4-b5f0-3a9168638f34,C729,"I\u2019m going to go to a party at the Ritz Carlton tomorrow\u002c the same night as the show tomorrow\u002c with @user and @user
""A few days after we did our #MMA",Positive,0.4019,44,36
94273c34-3313-4fa2-b2ad-5ab77d9b1774,C729,"I really wish I was going to watch Game Of Thrones on Netflix tomorrow.
""Tomorrow I will be watching Jurassic World with my family.   I'm going to be watching it all the way to the end of the day.  I'm",Positive,0.4576,50,32
73d09de8-58b1-4d40-84f8-4e4dfd126fe7,C729,"#Jailbreak #FreeHulk Hogan may be the most hated man in the world but Hulk Hogan may have the best face ever.  His style may be the best thing ever.
""I love that @user has a real passion for",Positive,0.9707,7,63
8f3ae10d-65c7-472e-b3f0-ef1d40cb49cd,C729,"This may be the year that the #Apple Watch comes out.   Apple may have changed the way we use it.   Apple will soon be making its own smartwatch.
I'm not even sure if I'm going to see",Negative,-0.2411,4,19
3b102ba7-3159-47fc-951e-d0a5f7548886,C729,"If you don't like Justin Bieber, you may as well stop watching him.  If you hate him, you may as well start watching his music videos.  You may as well watch his videos on MTV.    #dontfollow",Negative,-0.4039,6,20
21bd4084-3c1a-4465-b5f7-c5b5806ea78e,C729,"I'm so excited for Friday's Game of Thrones episode.  I'm not going to miss it.   I'll be watching it tomorrow.
""Lol, I'm still not sure how the hell I'm going to get to the",Negative,-0.5307,9,7
eb652868-ca28-4668-8cbc-c0437eeb5e93,C729,,Neutral,0.0,13,35
fc831755-dc9b-4c92-8f00-fd74f98364e3,C729,,Neutral,0.0,18,47
8795379f-b1e6-4389-a47a-2dcaa5100b75,C729,@user @user @user @user @user @user @user,Neutral,0.0,7,24
0c003ee1-a0aa-4bde-9ae6-f253dd59c359,C730,"I really hope @user will follow me @user tomorrow &amp; tweet @user
""It's Friday night, but @user is still leading the charge, and I'm going to the Super Bowl.  He's going to be the best",Positive,0.9354,19,47
6aa20843-d2e1-4a9f-94af-1da7aca79d17,C730,"""""I'm not sure why I'm seeing the first one tomorrow, but I'm still in love with the new one.""""",Positive,0.7445,47,72
2450ff38-5a2c-4d22-8680-28ab4f63af82,C730,I just saw a good one from @user I liked it\u002c the 2nd time\u002c but I may have to see the one from @user tomorrow. I love the 2nd one too\u002c I liked,Positive,0.9239,36,90
446fa553-dbd2-472b-9d27-da7e123cbe87,C730,"This may be the most annoying thing ever about watching the Twilight series.   I may be in love with Twilight but it's not the Twilight I've grown up with.
I may have to go back to the school tomorrow and watch the Twilight",Positive,0.154,30,86
e13de234-389b-40fd-9605-be894a880e66,C730,"If @user and @user are the only ones that have a chance of winning the #WWE World Heavyweight Championship, I'm going to be very sad.  They may be the greatest.
""If the @user &amp;",Positive,0.8445,27,79
b53eba47-1741-4327-9b98-c2a367d921e2,C730,"If you're going to the MetLife concert on Saturday and you're coming from the east coast, you better have a good reason.
@user @user @user @user @user @user I'm going to be in the sun in the",Positive,0.7003,35,47
205fb326-ff15-4298-9c7c-c01d2a485e6b,C730,"""""I want to see Paper Towns on Saturday, so I can see Paper Towns on Sunday. I'm going to be so jealous, I can't wait.""""""
""When it comes to the #USOpen, it's always a good idea",Negative,-0.1695,1,7
e0061b45-ea11-4137-8dc4-bb2430514f9a,C730,"#Caitlyn Jenner's death on Monday was a tragedy, but it was not the end of the story.  The woman who killed Caitlyn Jenner may have been a hero.  #news #news #news
@user I\u",Negative,-0.7579,1,9
652ba404-a8f2-4bda-a169-75456e519948,C730,@user,Neutral,0.0,15,33
91c2ac03-654d-430c-a7aa-5addd0b29453,C730,,Neutral,0.0,12,20
1d4d82f7-ab9b-4ac9-98f3-5bff9ad46e07,C731,"I'm going to the 4th Annual G-Spot Expo tomorrow and I have to work.  I can't even see myself being in the audience.
@user Hi! Hope to see you tomorrow at the 4th Annual G-Spot Expo",Positive,0.4926,13,3
b5f05e6d-3dac-4853-9924-4584ca5165cc,C731,"We are excited to announce that the release of our new album by our talented artist, Ice Cube!  Ice Cube is the man behind our new album...
""@user @user @user @user @user @user @user @user @",Positive,0.7177,5,14
2a61ca42-b048-4ea3-87b1-54192cecb2aa,C731,"@user @user @user  """"#TNF"""" is the most important debate in the country.",Positive,0.2716,10,21
d8bd569d-0dcb-4e6a-bf19-e5ab5c0e42c8,C731,"The 4th and final episode of Game of Thrones is here!   I love it!    #DowntonGame #GameOfThrones
@user I may have the wrong word for it but I love you, I love",Positive,0.9406,3,11
b64db2db-6fae-4924-9426-8ded91014b2c,C731,The 2nd best thing about this is the fact that,Positive,0.6369,12,22
c2466d01-5fef-4033-8c68-eca0f9f95f85,C731,"I'm going to the Foo Fighters concert on the 3rd of March.  I may or may not have just sat on my chair and watched the Foo Fighters.
@user @user @user @user @user",Negative,-0.1027,2,15
3cdeda91-a7d2-453a-9631-0afb4c74a148,C731,"The fact that I can't read anything from Amazon, my mommy has a hard time reading it.
""I'm not sure if I want to buy another one of these, but I'm going to buy a Lexus and a Lexus",Negative,-0.1134,7,19
c249eb2d-1ca9-47f1-a052-7665e097c2aa,C731,"I just realized I'm the 1st person to have seen the original Star Wars trilogy since George Lucas
""Briana is going to be on the 9th episode of Twilight.  She\u2019s going to be in the Twilightverse",Negative,-0.3182,6,7
bc199de9-c3e8-45fd-8137-a075ec9b8dac,C731,@user,Neutral,0.0,2,23
5de56d1e-bb06-41f8-ae22-c86e3c017ecb,C731,"The fact that I can't read anything from Amazon, my mommy has a hard time reading it.
""I'm not sure if I want to buy another one of these, but I'm going to buy a Lexus and a Lexus",Negative,-0.1134,4,16
19a7f0a2-5ba9-4e4d-8003-3fff8d11d4ed,C732,"I have to say that I have had enough of the 4th season of Game of Thrones. I may be over it, but I'm still a fan of the show. I think it's a good show and I'm watching it as much",Positive,0.7783,6,28
84a2d82e-61dc-4c2d-8dc0-d790d65fb12a,C732,"A lot of people who may not know that the White Sox beat the White Sox are saying it is the 1st time they've won a game and they've never lost a game #whitetickets
""I'm going to be there",Positive,0.687,13,1
f824bd1d-2a6d-488c-a40f-d1741761e8cb,C732,"@user  """"""""WWE has lost the chance to win the Super Bowl, and they're still going to lose the title.   They're the only team in the world who have no chance.  #WWE #wwe""",Positive,0.6705,17,24
719525d9-d6d2-4e5b-b2e8-6e3054308ee3,C732,"I'm excited about the new movie The Interview with Seth Meyers.  I really hope it's awesome and fun.  It's not.
""I'm going to watch Paper Towns tomorrow, so I'll go to see Paper Towns tomorrow,",Positive,0.9225,10,8
36fccfad-3d1e-4367-8824-c84ae4c54059,C732,#EraBaker is the best song on the album  #guitar #guitar #music #art #music #art #art #music #music #art #music #music #music #art #music #art,Positive,0.6369,10,13
ab570fc6-4ee4-43e3-a3f2-6b00640375fc,C732,"I think it's a good idea to buy a Moto G and I'm sooo excited about it.  And I may even buy the Moto G 3rd gen.
""I have a feeling the PS4 and PS4 Pro will both be",Positive,0.7003,12,25
b29b269b-809f-40d1-b287-5f8a9c4b061d,C732,If you were a fan of the Foo Fighters and the Grateful Dead you may have been a fan of the Foo Fighters and the Grateful Dead.,Negative,-0.1027,7,13
acf08bdf-4b05-41da-b443-7b96cd47bc64,C732,"The US may have been hit by a financial crisis, but it was also a terrible president.   #politics #politics
@user the @user @user   I may have to go to the hospital tomorrow to see the new Batman and",Negative,-0.7717,6,8
729c2371-5ece-4593-8416-d936d8f06bd0,C732,I don't like the fact that @user was just retweeting the same Tweet from the same person that was retweeting the same Tweet from the same person that was retweeting the same tweet from the same person that was retweeting the same tweet from,Negative,-0.2755,0,8
ad5b4a95-f2d9-44ec-b9e0-7881279bfaa8,C732,@user @user,Neutral,0.0,17,19
27cdaca0-11b5-493b-a75e-131727e41246,C733,"The Apple Watch may be the best watch in the world.
@user @user @user  I'm not sure you can tell me what it is about the Apple Watch, but I can tell you that it's the most beautiful thing ever created",Positive,0.8862,26,91
a6dde40a-bd18-4866-a240-62e46948b1db,C733,"""""I can\u2019t wait to see all the great movies on Monday Night Football.     I\u2019m so excited about it and I\u2019ll be going to see it tonight.""
""If you",Positive,0.8029,7,49
124892b5-b013-4980-a00f-15b1e100ada8,C733,@user @user I can\u2019t wait to see you in Milan on Saturday\u002c but I\u2019ll miss you!  I\u2019m going to be watching you on Saturday\u002c so happy,Positive,0.7908,33,62
568df54d-ff1f-437b-aa83-398942fa4551,C733,I'm going to see the new Jason Aldean movie in November!  I really want to see it!  I\u2019m going to see the movie tomorrow morning!  I\u2019m going to see it at the theater!,Positive,0.4139,19,83
1ee7b1a1-7e8d-4006-ad70-a2ed7af73a53,C733,The 1st thing you'll notice about the #VMA is that it's almost the 2nd greatest movie ever made.   It's one of the best movies of all time.      #TheVMA #VMA,Positive,0.8456,15,78
90ca019f-9bb2-4e8d-8564-ed4a4e1bc1f3,C733,"I'm in the mood to see Ant-Man on Saturday, and I'm already in the mood to see Ant-Man on Sunday.  I'm just too excited for the movies.
""I may not be the only one in the world",Positive,0.34,18,90
9aaf504b-1f93-4aa7-9b64-1940757daf1f,C733,"I think I may have been the only one who was not excited about the new Naruto movie.     I may have just missed the fact that Naruto is the 1st movie in the series.
@user  I think the next",Negative,-0.5,1,19
a3a9682a-0874-4246-bb39-55790f5a6685,C733,The only thing I can think of that really makes me sad is that I\u2019m not watching Jurassic World tomorrow.  I\u2019ll be watching it on Netflix tomorrow.  I\u2019m going to be in bed,Negative,-0.5209,9,10
644a9e60-a175-4cfd-a19f-7a40f26542a8,C733,"The only thing that's worse than watching Sharknado 3 is watching Sharknado 2
@user @user @user I don't like the idea of you asking me about the Hulk Hogan feud.  You're a dick.   And",Negative,-0.8723,2,19
7b465bec-4842-42fd-8292-358e28910ade,C733,@user @user @user @user,Neutral,0.0,19,6
62689e1f-0e7c-4e92-95c7-82309e3de129,C734,"The best thing about @user is the fact that he can do it all in one day.   It may be a bit too much work for him, but he's got the talent and the talent to do it all.
@user",Positive,0.875,0,25
e54ad93b-65ac-41a0-a15c-c1cf044e1d8b,C734,@user @user @user @user I am so excited to watch it.,Positive,0.4795,12,2
6948e616-0957-443c-911f-2f0aa5144d49,C734,"I'm going to be at the @user show on Monday night at 1:00pm.  It's a great time.  I'm so excited to see @user!
""#NHL on ESPN: David Price is the best player",Positive,0.9137,10,29
f6be3944-b396-497b-a448-00bf77d92fe2,C734,I'm going to see Kendrick Lamar on @user tomorrow night     I'm going to see my favorite rapper,Positive,0.4588,11,24
d8de40d1-2f46-4943-b6b6-e224355d2b70,C734,"@user @user @user  I hope you are as excited as I am about the new Jurassic World film.   If you do not, you may not like the movie at all.  I am also excited about Jurassic Park and Jurassic World",Positive,0.6798,17,2
7b850f41-b3e8-49fe-be03-bccbbcd2c6b1,C734,@user @user I have a dream that tomorrow the sun will shine on the ocean in the sun.,Positive,0.25,20,1
f67e4aad-5ada-48f8-88f4-fb11aca39409,C734,"I don't know why the Knicks won the game, but they are 4th in the NBA.     I don't know why the Knicks didn't win the game, but they were 6th in the league.",Negative,-0.4133,8,6
029f9fc0-3809-4e05-a7af-7a2751e97bab,C734,"I think it's time for the last round of the NFL Draft to begin tomorrow.  If you don't like the draft, you can vote on Tuesday in the #DraftExpress!    #NFLDraftExpress #NFLDraftExpress #NFL",Negative,-0.3404,5,17
e96e3238-163d-4995-a351-a13168bba11d,C734,"It\u2019s a good thing Obama\u2019s first term is over, and I\u2019m not sure I want to go back to the 3rd Bush presidency.
""In the US, the number of Muslims killed by",Negative,-0.5399,3,5
92732aea-905f-4d12-a9f8-f1ec2012e42e,C734,,Neutral,0.0,19,30
894212b9-82e7-4406-8feb-156ed6e02951,C735,"It's the 1st time I've heard a Nirvana song that I'm really happy about. I'm just sad that I can't hear the song now.     I'm really happy.
""C'mon. You have a",Positive,0.7083,50,39
22056e2c-5f53-46a0-8bf3-3cfbe93542b6,C735,"This may be the only time I have sat through a """"""""""Selling out"""""" on a Monday Night Football game.
""Happy Birthday, Nicki. I hope you're all excited about what's coming up for tomorrow!",Positive,0.8516,23,30
cfca4f30-35b8-47e3-b116-a6a89f682764,C735,I hope that you have a nice day.  Tomorrow is National Hot Dog Day!  See you there.     #nhl #wedding #wedding #lunch #dinner #golf #wedd,Positive,0.7177,28,52
8b59270b-aed4-435f-83c4-7bb5ac699f0f,C735,"I'm not a fan of """"Sharknado"""" or """"Batman v Superman"""" in the first place.   I like the movie better.",Positive,0.5327,31,37
cfcb38e3-d879-434f-bf66-de701b2cf766,C735,"@user  It's a great Saturday morning, but     I don't want to go to the gym.  I'm going to a yoga class tomorrow.",Positive,0.2998,40,41
a2a7d5f7-19f9-4a28-b6ca-993338aaff0a,C735,"I may be missing a good bit from the 2nd half of the season, but this is the 1st time I've ever seen a team play on a 1st &amp; 7th.    The fact that they're still in",Positive,0.5346,5,14
864f92af-65fc-468f-9b5b-4ef7324f0703,C735,,Neutral,0.0,2,38
1bf4916a-89f8-4de9-84df-ae3309c8128d,C735,"I'm not a fan of """"Sharknado"""" or """"Batman v Superman"""" in the first place.   I like the movie better.",Positive,0.5327,11,74
9d397548-9e64-4953-b8da-b922beb23882,C735,"@user  It's a great Saturday morning, but     I don't want to go to the gym.  I'm going to a yoga class tomorrow.",Positive,0.2998,30,72
928659ae-96fe-487e-84d6-4245149cdea9,C735,"I may be missing a good bit from the 2nd half of the season, but this is the 1st time I've ever seen a team play on a 1st &amp; 7th.    The fact that they're still in",Positive,0.5346,7,30
9738a519-848d-40df-af50-421b01fac5f1,C736,"#LiamDavies #DontWishMeNoMadrid #MTVStars  #Madrid @user  #Madrid #Madrid #Madrid #Madrid #Madrid #Madrid
""If you want",Positive,0.0772,23,48
2652c2d8-e94f-4775-a648-50890ffbdbd5,C736,I hope that tomorrow I see the new Batman movie.  I hope that tomorrow I see the new Thor movie.  I hope that tomorrow I see Thor.  I hope that tomorrow I see Thor.  I hope that tomorrow I see Thor,Positive,0.926,6,39
d0edb63d-624d-4d88-892f-02e6ffc52322,C736,"I really want to see Niall and Niall in the new season of The Bachelor.  I think it's gonna be like the '60s.
@user  I think he'll be in the 1st episode of Sharknado 3",Positive,0.4754,45,98
5cae8431-8f18-4a2d-a9d9-98527ea6db4a,C736,"The 1st time I saw that Jason Aldean picture.  I just thought it was really funny.
@user @user @user @user @user @user  I'm so glad I saw you at the VMAs. I just watched",Positive,0.794,20,14
6592fdf4-567b-4055-8840-5c0dcf68319e,C736,"I'm excited to see what the future holds for the #USOpen.  What do you think?
""I'll have to make a new phone tomorrow, but I'm going to have to use my iPod nano to listen to the Foo Fighters",Positive,0.1027,22,25
43f8e2f1-a655-4034-ab8c-f3b80e18fcae,C736,"""""""""It's amazing how """"""""it's """"""""""""the best thing that ever happened to me.""""""""  """"""""""""@user",Positive,0.8402,29,93
826b62db-461a-4aba-bd60-92506b81b515,C736,,Neutral,0.0,14,13
2a55892d-16e1-468d-8ce9-51372b16db51,C736,,Neutral,0.0,10,10
c4012432-37fc-469a-86d6-d4737722dd7c,C736,"@user @user @user @user  """"I have an iPad, a Samsung Galaxy S III, a Moto G 3rd Gen, and a Google Nexus 5.  My mom's phone is in the house.  I'll make it up",Neutral,0.0,4,9
bd6fc358-47ca-463a-adcb-9aa78387497d,C736,I hope that tomorrow I see the new Batman movie.  I hope that tomorrow I see the new Thor movie.  I hope that tomorrow I see Thor.  I hope that tomorrow I see Thor.  I hope that tomorrow I see Thor,Positive,0.926,37,100
59d019df-1def-4d50-b964-3d0ca1b7142d,C737,"I may or may not have been mistaken in my opinion that the Black Friday sale was just a marketing campaign.   But the Black Friday sale was a sales event, not a sales event.",Positive,0.1419,31,12
5527d89b-cd40-449f-99ac-086455f5a2cf,C737,"If you have a spare ticket to the #HipHop Festival in Los Angeles, I may be able to get you a ticket to see @user at the #VMAVMA on March 15th, 2015 at the San Jose Expo Center.",Positive,0.4939,5,79
d1286e55-e4b8-42a9-b03b-b479d07227c8,C737,"I've been to Disneyland for the last 3 hours, and I'm going to be there on the 10th!  I hope you enjoy it!  #Halloween #Disneyland #Halloween #MTV #Disneyland #Disneyland #",Positive,0.7707,43,29
4298f7be-8b3c-45db-bbad-9f5904fe0968,C737,"""""The only thing that matters is that you guys are going to be at the Red Sox game on Wednesday and you guys are going to be in the same room.   That's why it's always better to be in the same room than the",Positive,0.4588,11,85
eccf886e-4d4f-4fb9-83a1-4cac8fea7108,C737,"The first episode of the #B2B #TheOpen is tomorrow.   I have a good feeling I'm going to be on it for the rest of the season.  #B2B #TheOpen
@user @user @",Positive,0.5267,30,34
d6fcd2f8-91ee-4a1a-8236-d19911dd64f5,C737,I have a feeling the #Giants will be going to the Red Sox game on Monday.,Positive,0.128,43,49
e484f6bc-ca02-42e4-ab5e-9002a256a855,C737,David Wright may be in the twilight of his career. He's not a bad pitcher. But he's not a good hitter.  He's a good hitter and he's not a good defensive outfielder.  #B2B #Brewers,Negative,-0.8183,5,13
b0cc1323-8418-42bd-b071-6be2de152a1f,C737,@user @user @user,Neutral,0.0,18,6
12fa011a-7cbc-4a8a-b931-12e2593f12a6,C737,,Neutral,0.0,11,22
a0517978-971e-427a-87ad-071f3ca7158b,C737,"The first episode of the #B2B #TheOpen is tomorrow.   I have a good feeling I'm going to be on it for the rest of the season.  #B2B #TheOpen
@user @user @",Positive,0.5267,34,35
3b16b901-0cbf-4350-8bae-fd427b5437b6,C738,"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user
""May I ask:  What is your favorite thing about Kanye West,",Positive,0.4588,3,8
681f8850-5629-4141-8298-d776aef98a9f,C738,"This is the best thing I've ever seen on a Friday night.    #GoCaitOnCait
""It's Friday and I'm at the library and I'm just gonna have to look for the Twilight movie tomorrow.",Positive,0.6369,20,18
2c4a6241-0207-4824-b039-c8caa6b35e51,C738,"We are announcing our new website and app on November 17th.   We are releasing the app at Apple Watch:
""We're proud to announce the launch of our new mobile app on November 17th, in time for our new event in",Positive,0.4767,15,12
975c4a31-35bb-4e8c-9c85-ced5ac71b272,C738,"The Foo Fighters have a new album coming out on November 21, and I'm so excited to get it!  The band is in a new studio this Saturday and it's called ""The Last Stand.""   This may be the best album you",Positive,0.813,9,13
abd1b57e-80ab-4954-8652-dae3b868b216,C738,The 1st place prize is the 3rd place prize.,Positive,0.765,2,7
b800bda8-63ff-4478-9089-c79d29e72842,C738,"I don't want to see a Kanye West song, but I'm not the only one who thinks that he's a great rapper
""If you're going to see Kanye West, you may as well be watching the same movie as me. I",Positive,0.8477,13,17
7017ff09-9a69-4721-8d56-305c8f4d9026,C738,"You may be the only one who thinks Carly Fiorina is the 2nd choice in the 2016 GOP presidential debate.
""RT @user @user  You may be right. Carly Fiorina may be a bad choice, but she's not the only one",Negative,-0.3071,4,15
821692d8-a1b0-4603-9921-80f7577ecc57,C738,,Neutral,0.0,11,49
2e59287c-35c6-454b-8b31-b749ed892fb7,C738,,Neutral,0.0,19,37
0e50c32c-0685-4e6c-9f05-31602227bf85,C738,You may have seen the first video for Jurassic World,Neutral,0.0,9,29
8c927dcb-f2e3-4500-b71e-8886e2d75eca,C739,"#Cape Town - It's the new Thursday at 1pm.   I know you may not have a sense of how good this game is.   The 2nd half is like a mini football game.  #LFC
""",Positive,0.6597,6,73
09f994fa-77f2-4089-b7ac-907f7baeaf45,C739,"I'll be in a room with @user on Monday night in NYC and I'm going to go see a new movie.  I\u2019m not sure if I\u2019m ready for the new movie yet
@user @",Positive,0.1376,30,57
9b482b9e-113b-4000-b376-a0ed1b2d7307,C739,"The only thing I'm interested in watching is the new episode of Hannibal.  I'll be watching it for the first time tomorrow.
@user  I may be a bit of a nerd but I'm pretty sure I'm obsessed with the Shark",Positive,0.7543,39,23
59210a41-70e9-4c0e-95d2-f48bf2e437ab,C739,"I'm going to the New York City Opera House this Saturday!   I'll be at the theater for the first time since I went to see Twilight!  I\u2019ll be so excited!
""Tomorrow is National Hot Dog Day",Positive,0.6114,33,38
10b32fec-97ee-4422-9f9e-b059c6a8f9a0,C739,"""""I am so excited for the 2nd season of the show! I hope I can see you all in Milan tomorrow night!! #TheRealDress""
I'm not going to see the new Harry Potter film until Sunday. I may or",Positive,0.784,41,13
a35a6d3b-a609-4179-b173-5cfb0d8e2c47,C739,"The 1st episode of Game of Thrones was a big success.   It was a good show and a good show, and it was a good show.",Positive,0.9081,30,39
58ed716e-bc64-470e-a8c6-0c14e2e177a9,C739,The first thing that will happen to the Foo Fighters is that they'll be at the Foo Fighters concert.   The next thing that will happen is that Foo Fighters will be at the Foo Fighters concert.   And they won't be there until,Negative,-0.2023,7,11
301a9e95-1c39-4741-9ea4-e7f814e9e786,C739,I'm just going to start watching the Sharknado 3 movie tomorrow so I\u2019ll just take it to the theater and get drunk and get drunk. I\u2019ll be watching the first movie.   The Sharknado,Negative,-0.5859,7,18
e6013a72-a2b1-400d-8f6a-a81b397e33e1,C739,"""""I just had an interview with @user on @user """"""""I'm excited for tomorrow's Foo Fighters concert""""""""""""""""and you should be there""""""""""""""""""""""
""The only thing worse than a 5th season of",Negative,-0.2263,1,20
bc70918d-028d-44bc-bd2a-e06308085fe9,C739,,Neutral,0.0,11,26
f3ef89cc-7a6e-4e65-8c0d-1356b7fcf34d,C740,"The last time I sat on the floor thinking of Seth Rollins was the 5th time. He's the greatest.
@user @user I know you're right, but I think it's funny that you're calling the White Sox a ""bad",Positive,0.1779,4,25
c579290a-2220-462f-ab37-38405a76e8c2,C740,"I think it may have been just a coincidence that the 2nd half of the movie is about a movie about my mom
""Kris Bryant is a great athlete, but I'd like to see a lot more of him in the NBA. We",Positive,0.7003,20,2
9fb97d36-f077-4332-a748-61dfd0300fc6,C740,#Lemonade is the best part of the day.  #mocha  #lush #chocolates #chocolate #chocolate #chocolate #chocolate #chocolate #chocolate #chocolate #chocolate #,Positive,0.6369,3,17
59c2894b-82d7-471a-a26f-c7ac1a65d80a,C740,"I'm so excited to see @user in the Super Bowl on Saturday!  I'm going to be watching it and I'll be so stoked.  I'm just so excited to see how good he is!
@user it's going to",Positive,0.9148,5,6
91796063-2117-4597-972b-a431a81234bc,C740,"I may have a little more energy than most of you, but I'll be at the Dunkin tomorrow, so I'm not going to the Dunkin tomorrow.  #pizza #bake #dunkin
@user I'm",Positive,0.1424,15,18
d537df31-8889-4715-a2fb-98c77cb56f5e,C740,"I'm so glad that I'm going to be able to watch Supernatural for the 1st time since it aired last night.  #GottaHateDads
""#YogaDay #Sunday:  Yoga Day on the 4th",Positive,0.5095,7,2
7a716c10-e79a-41b0-813e-41725e61913b,C740,I may not be a fan of the @user  #USOpen   #USOpen,Negative,-0.2411,2,12
61cafad7-9c07-49b5-9111-cc5de0ed2f03,C740,This may not be the greatest time of the year.,Negative,-0.5216,9,15
7d4b2f9f-980f-43ac-84de-cd057a0c9dca,C740,@user I have a problem with this.,Negative,-0.4019,8,18
09421438-60d4-4ace-a7af-c5fa72ab47f5,C740,I just saw a video about the Trayvon Martin case on the 1st day in a row.   @user,Neutral,0.0,9,8
41323102-728d-498f-9465-5bc01d3555f7,C741,"@user  I hope @user and @user both get the award for best #fashion influencer
""I'm not going to go to Disneyland tomorrow and I'm going to the Foo Fighters tomorrow, and I'm gonna stay up all night watching",Positive,0.886,15,8
188362ca-5f79-4428-b5d5-2b7c2fe4c5be,C741,We're back with another episode of @user from the 4th episode of @user.   Enjoy!,Positive,0.5411,13,9
f271305b-92a1-46e5-874c-8b02ce95b883,C741,"If you are interested in joining @user to see the first Apple Watch event on Aug 8 at the Apple event #AppleEvent
@user I am going to be in the San Fran area at the Apple event on Aug 8th!  The #",Positive,0.4574,10,26
3d943eb0-c62b-4639-b831-aff32606dfd3,C741,"The #WWE World Heavyweight Championship is coming to an end on Sunday, August 26th at the MGM Grand...
""We will be in the middle of the night on Monday Night Raw with Seth Rollins, Brock Lesnar and Undertaker,",Positive,0.4404,4,1
274d36fe-2f94-43b4-88dc-5acb8bd149cd,C741,"I may be a little late to the party, but I'm going to watch Sharknado 3 on Netflix.",Positive,0.2144,10,22
6b428d7c-0816-41c5-8534-c76efeaeabe5,C741,"I have a feeling that a lot of people will be listening to the Foo Fighters on Monday night and I may even watch it live
@user @user @user @user @user  I'll be at the concert on Sunday!!  Hope to",Positive,0.5837,18,19
1f5d2db8-6a01-49ec-af70-4f972e9115f8,C741,"@user I think I'll be a little disappointed if I see a new Nike product tomorrow.   I'm going to have to buy a pair tomorrow.
@user I\u2019m going to a concert tomorrow. I\u2019",Negative,-0.4228,6,0
2c2fca63-fab3-4747-bcd8-aed41e2c34bc,C741,#Apple    #Apple,Neutral,0.0,10,49
d309b9d8-353e-4826-838f-ab646e23f580,C741,@user @user @user,Neutral,0.0,8,40
04e6ba43-60c2-46c6-818d-d869f46b5248,C741,"@user I think I'll be a little disappointed if I see a new Nike product tomorrow.   I'm going to have to buy a pair tomorrow.
@user I\u2019m going to a concert tomorrow. I\u2019",Negative,-0.4228,7,17
5594a4f4-e633-406f-829e-c3404250f1de,C742,"#B2B #LONDON (Reuters) - The International Monetary Fund said on Thursday it was raising concerns about the prospects of the UK government raising the UK pound.
""I think I may have been the first person in my family to go",Positive,0.296,15,10
2ade295f-8550-4193-b750-e653325d599d,C742,"I'm going to see the Jurassic Park 2 DVD tomorrow
""Lil Wayne: I'm going to see the new Jurassic Park film tomorrow. And I'm going to see Paper Towns tomorrow. I'm just so excited. I can't wait to",Positive,0.4795,20,7
f2f9089c-51fa-4a0b-994d-e2b3391419ce,C742,"""""""""You may have heard the story that the Sun is releasing a new series of """"""""The Walking Dead"""""""""""" """"""""by the time I get my first episode on Saturday""""""""
""When you get the chance, get your tickets",Positive,0.25,10,14
042f9403-d46a-4d76-9606-09c2a464b638,C742,"It's not the first time I've read the #SethMiley trend.  I'm just glad the 1st one isn't so bad.
""Watching @user's 'Hate' video on Tuesday night.  That",Positive,0.7638,15,16
c9ca7a92-fe94-4992-a010-05991229ddb4,C742,"The fact that I'm going to see the new David Price video on Monday morning is the icing on the cake.   I'll be watching this on Monday and Tuesday.   #theday
""It may be the best thing",Positive,0.6369,17,27
ad092a03-11d1-4d07-8398-4ecf9ce2039b,C742,"""""I'm going to see the Grateful Dead tomorrow and I'm going to be totally nervous because I don't want to be around them for a long time. I can't be around them.""""
I'm so happy I can't go to",Positive,0.2086,2,29
b75074c6-c00b-4668-805a-9c1e476121df,C742,"#WWE #RAW is about to hit the big screen with this Saturday night #SummerSlam #SummerSlam #SummerSlam #SummerSlam #SummerSlam #SummerSlam #SummerSlam
@user @user @",Neutral,0.0,5,32
f8c47b7b-709d-4d0c-a50f-7092b2dbf4b2,C742,,Neutral,0.0,4,29
2f365ceb-cb30-44c6-9fd2-046c59e514c5,C742,"It's not the first time I've read the #SethMiley trend.  I'm just glad the 1st one isn't so bad.
""Watching @user's 'Hate' video on Tuesday night.  That",Positive,0.7638,4,24
785a1217-b514-444e-8c03-681d4f024325,C742,I don\u2019t see the need to re-invent the wheel.,Neutral,0.0,2,15
6d028098-bd1b-40f1-95a0-6966cd09652b,C743,"#Nirvana may be a great song but it's not a song about Nirvana.     #Nirvana #Beatles
@user @user @user @user",Positive,0.3716,16,23
